,image_number,label,label_d,label_d2,label_h,label_v
6194,696874,h,False,False,True,False
6195,46808,h,False,False,True,False
6196,876666,d,True,False,False,False
6197,321593,h,False,False,True,False
6198,52004,d2,False,True,False,False
6199,928002,h,False,False,True,False
6200,61235,d2,False,True,False,False
6201,854201,v,False,False,False,True
6202,139315,h,False,False,True,False
6203,958662,d,True,False,False,False
6204,240708,h,False,False,True,False
6205,612064,v,False,False,False,True
6206,986770,h,False,False,True,False
6207,934577,v,False,False,False,True
6208,602496,d2,False,True,False,False
6209,331324,d,True,False,False,False
6210,710029,d2,False,True,False,False
6211,939217,h,False,False,True,False
6212,687628,h,False,False,True,False
6213,609764,h,False,False,True,False
6214,352245,h,False,False,True,False
6215,385785,d,True,False,False,False
6216,569936,v,False,False,False,True
6217,866930,d2,False,True,False,False
6218,808682,d2,False,True,False,False
6219,628013,d2,False,True,False,False
6220,329999,h,False,False,True,False
6221,956790,d2,False,True,False,False
6222,411744,d,True,False,False,False
6223,371427,v,False,False,False,True
6224,173424,h,False,False,True,False
6225,901081,v,False,False,False,True
6226,394193,d,True,False,False,False
6227,384958,d2,False,True,False,False
6228,174239,h,False,False,True,False
6229,136728,h,False,False,True,False
6230,889947,d2,False,True,False,False
6231,469809,d2,False,True,False,False
6232,957479,d2,False,True,False,False
6233,203232,d,True,False,False,False
6234,681535,d,True,False,False,False
6235,316127,h,False,False,True,False
6236,611892,d2,False,True,False,False
6237,100324,h,False,False,True,False
6238,351624,d2,False,True,False,False
6239,644970,h,False,False,True,False
6240,997990,h,False,False,True,False
6241,588565,v,False,False,False,True
6242,783761,d2,False,True,False,False
6243,891344,v,False,False,False,True
6244,508593,v,False,False,False,True
6245,700689,h,False,False,True,False
6246,406862,d2,False,True,False,False
6247,953253,d,True,False,False,False
6248,609665,d,True,False,False,False
6249,922970,h,False,False,True,False
6250,533856,d2,False,True,False,False
6251,491786,d2,False,True,False,False
6252,419368,d,True,False,False,False
6253,412072,d,True,False,False,False
6254,507314,v,False,False,False,True
6255,903721,d2,False,True,False,False
6256,850669,d2,False,True,False,False
6257,474838,h,False,False,True,False
6258,288418,v,False,False,False,True
6259,881531,d2,False,True,False,False
6260,558190,d2,False,True,False,False
6261,963507,d2,False,True,False,False
6262,94392,h,False,False,True,False
6263,221525,d,True,False,False,False
6264,196388,v,False,False,False,True
6265,494633,d2,False,True,False,False
6266,84329,v,False,False,False,True
6267,991179,v,False,False,False,True
6268,608351,h,False,False,True,False
6269,664152,d,True,False,False,False
6270,787620,v,False,False,False,True
6271,195651,d,True,False,False,False
6272,477584,h,False,False,True,False
6273,544105,d,True,False,False,False
6274,931837,v,False,False,False,True
6275,653541,d,True,False,False,False
6276,742431,v,False,False,False,True
6277,680356,d2,False,True,False,False
6278,825211,d2,False,True,False,False
6279,277480,h,False,False,True,False
6280,986218,v,False,False,False,True
6281,525040,d,True,False,False,False
6282,800581,d,True,False,False,False
6283,710523,d2,False,True,False,False
6284,578901,v,False,False,False,True
6285,252261,d2,False,True,False,False
6286,672358,d2,False,True,False,False
6287,561885,v,False,False,False,True
6288,898611,v,False,False,False,True
6289,659696,v,False,False,False,True
6290,566841,h,False,False,True,False
6291,636648,h,False,False,True,False
6292,394436,v,False,False,False,True
6293,948282,v,False,False,False,True
6294,44082,d2,False,True,False,False
6295,103491,h,False,False,True,False
6296,862175,d2,False,True,False,False
6297,320608,h,False,False,True,False
6298,343909,h,False,False,True,False
6299,259681,h,False,False,True,False
6300,258495,v,False,False,False,True
6301,895800,d,True,False,False,False
6302,879947,v,False,False,False,True
6303,947915,h,False,False,True,False
6304,698310,d,True,False,False,False
6305,701596,d,True,False,False,False
6306,270914,h,False,False,True,False
6307,376378,d,True,False,False,False
6308,934376,d2,False,True,False,False
6309,506000,d2,False,True,False,False
6310,543865,d,True,False,False,False
6311,28699,d,True,False,False,False
6312,92962,d2,False,True,False,False
6313,40982,d2,False,True,False,False
6314,519153,v,False,False,False,True
6315,157191,d2,False,True,False,False
6316,206224,v,False,False,False,True
6317,258734,d,True,False,False,False
6318,157742,v,False,False,False,True
6319,538814,h,False,False,True,False
6320,416489,d,True,False,False,False
6321,924088,d,True,False,False,False
6322,138140,d2,False,True,False,False
6323,249535,d,True,False,False,False
6324,474198,h,False,False,True,False
6325,373510,d2,False,True,False,False
6326,982812,d,True,False,False,False
6327,871407,d,True,False,False,False
6328,901019,d,True,False,False,False
6329,399635,d,True,False,False,False
6330,699039,v,False,False,False,True
6331,268974,h,False,False,True,False
6332,911864,h,False,False,True,False
6333,357668,h,False,False,True,False
6334,460787,d,True,False,False,False
6335,728209,d2,False,True,False,False
6336,314742,h,False,False,True,False
6337,886164,d2,False,True,False,False
6338,577356,d,True,False,False,False
6339,748371,v,False,False,False,True
6340,298341,d2,False,True,False,False
6341,142553,h,False,False,True,False
6342,323518,h,False,False,True,False
6343,929340,d,True,False,False,False
6344,778647,d,True,False,False,False
6345,800919,h,False,False,True,False
6346,805142,d2,False,True,False,False
6347,259291,h,False,False,True,False
6348,936596,d,True,False,False,False
6349,626668,v,False,False,False,True
6350,780136,v,False,False,False,True
6351,956837,d2,False,True,False,False
6352,416610,h,False,False,True,False
6353,618747,d,True,False,False,False
6354,379847,h,False,False,True,False
6355,163187,d2,False,True,False,False
6356,657183,v,False,False,False,True
6357,801428,v,False,False,False,True
6358,737736,v,False,False,False,True
6359,767809,v,False,False,False,True
6360,205927,d,True,False,False,False
6361,817351,h,False,False,True,False
6362,314418,d,True,False,False,False
6363,748759,d2,False,True,False,False
6364,876541,d2,False,True,False,False
6365,390431,d,True,False,False,False
6366,466775,h,False,False,True,False
6367,154697,d,True,False,False,False
6368,912396,d2,False,True,False,False
6369,25208,d2,False,True,False,False
6370,250477,d2,False,True,False,False
6371,906560,v,False,False,False,True
6372,683971,v,False,False,False,True
6373,720573,d,True,False,False,False
6374,74254,d,True,False,False,False
6375,275726,v,False,False,False,True
6376,285925,d2,False,True,False,False
6377,466767,h,False,False,True,False
6378,567897,d,True,False,False,False
6379,373830,v,False,False,False,True
6380,508585,d2,False,True,False,False
6381,712864,h,False,False,True,False
6382,992641,v,False,False,False,True
6383,887260,d2,False,True,False,False
6384,78448,v,False,False,False,True
6385,508961,d,True,False,False,False
6386,400497,d2,False,True,False,False
6387,355128,d,True,False,False,False
6388,421994,d,True,False,False,False
6389,708265,h,False,False,True,False
6390,314202,h,False,False,True,False
6391,702263,h,False,False,True,False
6392,552624,d,True,False,False,False
6393,740593,h,False,False,True,False
6394,657569,v,False,False,False,True
6395,780726,d2,False,True,False,False
6396,309051,d,True,False,False,False
6397,365066,v,False,False,False,True
6398,270648,d2,False,True,False,False
6399,732670,d,True,False,False,False
6400,393926,d,True,False,False,False
6401,323064,v,False,False,False,True
6402,433524,d2,False,True,False,False
6403,415503,d2,False,True,False,False
6404,969246,v,False,False,False,True
6405,354736,d2,False,True,False,False
6406,223364,v,False,False,False,True
6407,515162,v,False,False,False,True
6408,424778,d2,False,True,False,False
6409,479169,d2,False,True,False,False
6410,472707,d,True,False,False,False
6411,420129,d2,False,True,False,False
6412,710000,d,True,False,False,False
6413,930340,d2,False,True,False,False
6414,274117,h,False,False,True,False
6415,288185,d2,False,True,False,False
6416,548942,d2,False,True,False,False
6417,149472,h,False,False,True,False
6418,686133,v,False,False,False,True
6419,693349,d2,False,True,False,False
6420,450032,d2,False,True,False,False
6421,417190,h,False,False,True,False
6422,601235,v,False,False,False,True
6423,716602,h,False,False,True,False
6424,919109,d2,False,True,False,False
6425,918541,d2,False,True,False,False
6426,734663,d,True,False,False,False
6427,157582,h,False,False,True,False
6428,753930,h,False,False,True,False
6429,197421,v,False,False,False,True
6430,672881,v,False,False,False,True
6431,320302,h,False,False,True,False
6432,384462,v,False,False,False,True
6433,93595,d,True,False,False,False
6434,245189,d,True,False,False,False
6435,204699,d,True,False,False,False
6436,664444,v,False,False,False,True
6437,752709,d2,False,True,False,False
6438,639837,d,True,False,False,False
6439,780826,v,False,False,False,True
6440,646554,h,False,False,True,False
6441,216865,h,False,False,True,False
6442,671302,v,False,False,False,True
6443,58901,d2,False,True,False,False
6444,355353,d,True,False,False,False
6445,591772,d,True,False,False,False
6446,53106,v,False,False,False,True
6447,794199,d,True,False,False,False
6448,769019,d2,False,True,False,False
6449,812052,d2,False,True,False,False
6450,355442,v,False,False,False,True
6451,227315,d,True,False,False,False
6452,11887,v,False,False,False,True
6453,174422,d2,False,True,False,False
6454,899206,h,False,False,True,False
6455,984766,v,False,False,False,True
6456,319393,d,True,False,False,False
6457,852991,h,False,False,True,False
6458,433554,h,False,False,True,False
6459,906097,d2,False,True,False,False
6460,60278,v,False,False,False,True
6461,823050,d,True,False,False,False
6462,487843,v,False,False,False,True
6463,268448,d,True,False,False,False
6464,231881,h,False,False,True,False
6465,757289,h,False,False,True,False
6466,278726,h,False,False,True,False
6467,167089,h,False,False,True,False
6468,964369,v,False,False,False,True
6469,624650,d2,False,True,False,False
6470,586072,d2,False,True,False,False
6471,910175,v,False,False,False,True
6472,949153,d,True,False,False,False
6473,665442,v,False,False,False,True
6474,325273,v,False,False,False,True
6475,923827,h,False,False,True,False
6476,546694,v,False,False,False,True
6477,570153,h,False,False,True,False
6478,818572,d2,False,True,False,False
6479,129987,d2,False,True,False,False
6480,919932,d,True,False,False,False
6481,88605,v,False,False,False,True
6482,943026,v,False,False,False,True
6483,479648,h,False,False,True,False
6484,934468,v,False,False,False,True
6485,901964,h,False,False,True,False
6486,472451,h,False,False,True,False
6487,943913,d2,False,True,False,False
6488,721124,h,False,False,True,False
6489,106165,h,False,False,True,False
6490,34923,d2,False,True,False,False
6491,246706,h,False,False,True,False
6492,289594,v,False,False,False,True
6493,807188,d2,False,True,False,False
6494,189163,h,False,False,True,False
6495,256111,h,False,False,True,False
6496,845258,v,False,False,False,True
6497,684609,v,False,False,False,True
6498,687640,d2,False,True,False,False
6499,344840,h,False,False,True,False
6500,668748,d,True,False,False,False
6501,57335,v,False,False,False,True
6502,813479,v,False,False,False,True
6503,605484,v,False,False,False,True
6504,278447,d,True,False,False,False
6505,92555,d2,False,True,False,False
6506,119413,d,True,False,False,False
6507,148886,h,False,False,True,False
6508,786223,h,False,False,True,False
6509,898681,d2,False,True,False,False
6510,507053,h,False,False,True,False
6511,19171,d,True,False,False,False
6512,75986,d2,False,True,False,False
6513,82133,h,False,False,True,False
6514,750994,d,True,False,False,False
6515,944791,v,False,False,False,True
6516,794527,h,False,False,True,False
6517,387731,d2,False,True,False,False
6518,406916,d2,False,True,False,False
6519,144266,v,False,False,False,True
6520,30766,d2,False,True,False,False
6521,58920,h,False,False,True,False
6522,179675,d2,False,True,False,False
6523,202666,d,True,False,False,False
6524,761179,h,False,False,True,False
6525,266501,h,False,False,True,False
6526,436321,d,True,False,False,False
6527,777009,v,False,False,False,True
6528,88302,v,False,False,False,True
6529,584168,v,False,False,False,True
6530,816472,d2,False,True,False,False
6531,807917,h,False,False,True,False
6532,487554,h,False,False,True,False
6533,149257,d2,False,True,False,False
6534,836690,v,False,False,False,True
6535,246914,h,False,False,True,False
6536,434769,h,False,False,True,False
6537,621818,d,True,False,False,False
6538,195597,d,True,False,False,False
6539,489580,d2,False,True,False,False
6540,521996,h,False,False,True,False
6541,115043,d2,False,True,False,False
6542,720456,h,False,False,True,False
6543,455858,d,True,False,False,False
6544,837210,d,True,False,False,False
6545,818914,h,False,False,True,False
